Instance,LBR,OTM,UB,LB,GAP,GAP_LBR,Time,Num_Nodes
c101.txt,362.04815,416.286,416.286,413,0.7811,?,7332
c102.txt,262.92961,403.97584,403.97584,277.70222,31.3%,?,1801.6514747142792,27789
c103.txt,199.29818,480.58327,480.58327,214.18788,55.4%,?,1802.844999551773,15681
c104.txt,196.11613,457.92,457.9177847112159,208.77843702521253,0.5440700405273016,?,1801.9277288913727,15846
c105.txt,360.44848,398.44,398.44064873610006,398.44064873610006,0.00,?,137.4937825202942,7439
c106.txt,360.58123,407.22,407.21671829460024,407.21671829460024,0.00,?,390.63779067993164,39423
c107.txt,360.44848,404.17,404.1726018002235,397.349194903705,0.016882408322895743,?,1802.1278405189514,130461
c108.txt,153.11432,390.82,390.81524396589623,185.26871804161192,0.5259429592317053,?,1801.8614420890808,55158
