Instance,LBR,OTM,UB,LB,GAP,GAP_LBR,Time,Num_Nodes
r101.txt,1031.95309,1046.7,1046.7010643496815,1046.7010643496815,0,?,2.132533550262451,9
r102.txt,568.44180,905.22,905.2211404087047,728.831044403874,0.19485856895166095,?,1801.1431698799133,6325
r103.txt,463.97673,772.9,783.633201953272,532.1797106483641,0.32088161996982617,?,1801.113660812378,2697
r104.txt,422.67206,626.4,662.326196713739,465.680426267347,0.2969016949987611,?,1801.2187490463257,6119
r105.txt,786.27037,914.31,914.3114474225902,914.3114474225902,0.000,?,729.0501463413239,76619
r106.txt,508.78060,790.76,790.7570402796883,536.670836729369,0.3213201914211853,?,1801.1146938800812,11537
r107.txt,443.19009,712.1,733.6368271261156,481.7541200319809,0.34333432807733744,?,1801.1619756221771,8810
r108.txt,414.36158,618.7,662.2566767220784,440.0241942506794,0.3355685043016346,?,1801.495630979538,12826
