Instance,LBR,OTM,UB,LB,GAP,GAP_LBR,Time,Num_Nodes
r101.txt,1031.95309,1046.7,1046.7010643496817,1041.49650096463,0.004972349376834973,?,2.3338563442230225,1
r102.txt,568.44180,905.22,905.2211164891593,687.5331281314402,0.2404804576389111,?,1800,4031
r103.txt,463.97673,790.75,790.7519408164012,527.4365318360497,0.3329936929506554,?,1800,3039
r104.txt,422.67206,655.56,655.5555043159443,465.912043970311,0.2892866570368004,?,1800,5578
r105.txt,786.27037,914.31,914.3114474225904,890.7622932560872,0.025756162446491676,?,1800,110040
r106.txt,508.78060 ,792.41,792.4089391273209,515.633974142393,0.34928299179681127,?,1800,14907
r107.txt,443.19009,754.5,754.4995845792085,484.18171349165317,0.358274380281222,?,1800, 12120 
r108.txt,414.36158,653.07,653.0722127472255,461.89374858895445,0.2927370977155134,?,1800,13882
