Instance,Objective Value,UB,LB,GAP,Time,Num_Nodes
r101.txt,618.33,618.3299155462685,618.3299155462685,0.0,0.7402710914611816,
r102.txt,551.94,551.9377583746264,399.17074630183544,0.27678304257108044,10.597644090652466,
r103.txt,499.84,499.83599298248924,317.39695842512407,0.3649977935137547,10.492348432540894,
r104.txt,485.31,485.3134699910118,319.79942346575166,0.34104564731806336,10.602972269058228,
r105.txt,531.54,531.5386420627179,531.5386420627178,2.138825453600827e-16,5.166796684265137,
r106.txt,489.43,489.4319492369147,333.60670269922605,0.31837980087045725,10.426002502441406,
r107.txt,475.77,475.7710560245688,305.81548812944567,0.3572213268188946,10.52129602432251,
r108.txt,412.51,412.51491855936354,297.9238283411835,0.2777865358624349,10.508007287979126,
