Instance,Objective Value,UB,LB,GAP,Time,Num_Nodes
r101.txt,618.33,618.3299155462685,618.3299155462685,0.0,1.0347115993499756,
r102.txt,548.11,548.1078177906315,399.53398677614035,0.2710667977942326,10.506768465042114,
r103.txt,503.46,503.45940891478597,320.72777437552907,0.36295206982651806,10.495730876922607,
r104.txt,448.29,448.285065268944,315.8161664837679,0.2955014767349047,10.545698881149292,
r105.txt,531.54,531.5386420627178,531.5386420627178,0.0,5.687264680862427,
r106.txt,475.98,475.97952914661414,325.3124774777724,0.31654103263426764,10.514112949371338,
r107.txt,495.73,495.73408573362696,305.81548812944567,0.3831057881023544,10.495927572250366,
r108.txt,442.95,442.9509538461915,301.6610565544949,0.318974134867215,10.601209163665771,
